monthly_rent
1400
1500
2000
1200
1200
1300
850
3100
2200
1200
1100
2300
1100
1250
1500
1700
1100
1650
1400
2200
1600
1600
799
1200
2600
1500
1900
1500
3500
2800
2000
2300
1100
1100
950
1200
1350
3200
3100
1400
3500
1200
1900
4000
4600
1800
2800
1100
1600
1150
850
2200
1250
1100
1500
1200
2450
1100
600
2600
1300
2300
1200
1100
1199
2300
1199
1800
1200
1450
1200
2000
1900
1400
1050
1400
1500
1299
1600
2000
2400
850
1350
700
1500
2400
1800
1500
1700
2500
850
1950
1800
1098
1500
950
2500
1600
1500
1100
1300
1600
1900
850
1500
1050
1800
2900
1500
1500
1800
1700
1450
1000
2400
700
1000
1350
1000
2300
2400
1500
1500
2000
2200
1200
900
900
2000
1200
1100
1650
2400
1800
1800
1200
800
2800
2100
601
1800
1400
1200
800
1100
1200
2500
1550
1400
1399
850
3500
1000
1150
3800
1300
1199
1500
1200
3200
1400
1350
1600
1799
1400
1600
850
2000
3900
1000
950
1550
2000
800
1300
1700
2000
1600
1300
1900
650
602
2200
1650
3300
1400
1400
1300
1300
1400
2500
1000
1500
1499
1600
2800
2000
1400
1300
1399
1150
1350
1600
950
1350
2100
1500
1000
2200
1750
1200
900
950
1800
1300
3550
1300
2800
1000
1800
2200
2800
1300
1450
1500
1700
2500
1200
1400
1250
800
800
1000
2900
1800
2500
1200
1000
1500
1500
1700
2200
1100
1200
1400
1100
1700
1600
1000
2200
900
1150
1500
1200
1400
996
1800
2500
1500
4500
1400
2500
900
1300
1000
1100
1200
750
2700
1200
890
1300
1500
1100
1100
1100
1300
1700
1700
1600
2000
1500
1350
1350
750
1500
1650
1200
1500
1600
2500
1500
1200
3700
2000
2500
1700
1400
2200
5000
2000
1400
2100
1400
850
2000
1900
1200
1450
700
3000
1650
1500
1700
1498
1150
1600
1500
1799
1800
2600
1350
1700
1550
1050
1250
4300
1000
1000
1399
4000
750
2600
830
2000
1400
1399
1900
1400
1000
1400
2000
1800
4300
800
1200
3500
1100
850
1400
1800
850
1100
1450
4200
2150
1199
1800
1699
2600
3400
1300
1800
1800
1700
1200
1600
1900
1200
2800
2000
2200
1000
1700
1300
1350
1500
3300
1500
2000
1200
1600
603
1600
1500
1600
1300
700
1650
900
2000
2500
2500
1800
1949
2400
800
1300
1199
2000
1297
3100
1700
1150
2300
1500
1300
2300
1250
2600
1700
1400
2100
850
1100
1600
750
850
700
4000
1000
1050
1300
1300
1300
1600
1350
2100
650
1650
2500
1350
1200
1500
1300
2300
1600
1350
1100
850
1800
1500
1000
1550
750
999
1900
1990
1600
1199
1688
1000
1650
1100
1200
800
1450
2000
1500
2100
2500
4000
1600
3700
3000
1050
3700
2300
1400
1200
1700
1100
900
950
948
2100
1300
700
1550
1600
1600
1000
1399
1800
1500
3450
1600
2300
1400
1700
1700
850
2700
1100
1650
1700
1700
1500
1300
1300
1700
603
1500
2000
2200
1400
900
1400
950
1400
1800
1100
1700
1000
3100
1200
800
1500
1400
798
1400
2500
1000
2200
1200
1050
884
1000
600
1800
1400
1203
1300
1600
1700
1450
1300
900
780
800
850
1400
2000
1800
1700
1100
3600
2200
1000
2200
1900
1500
1700
3500
2000
1350
1798
1500
1200
1499
1500
1400
2500
1300
2200
650
1400
1200
1300
1800
1200
2499
1500
500
1200
1200
2800
600
1100
1650
1800
2000
850
1000
2300
1800
1800
800
1000
1600
1400
1200
2300
1400
1300
1200
1600
2100
1800
750
1000
2650
1700
901
1580
1300
1500
2000
750
1400
1600
2450
1900
1299
2000
1200
2100
1700
2300
1500
1099
1800
1100
2600
1600
3300
1200
1200
999
1400
1200
2000
1550
1700
2000
1500
1300
1800
2100
1800
4700
1400
1100
2550
1350
1700
1500
1650
1398
1050
1600
1600
1300
1500
2000
3500
1500
1100
1100
2500
1500
1100
2300
950
2500
1200
2300
1600
1150
1150
2800
1400
1400
1999
1800
1100
1100
2500
800
2000
1800
1700
830
2400
800
600
1999
950
1100
1450
1700
1350
1550
1100
1050
2300
1500
1205
2000
2100
2500
1100
2490
3500
1800
1700
1300
1400
1600
2200
2000
1300
2400
1650
1350
1250
1201
1000
1700
1300
2800
950
2800
3200
1550
2000
900
800
1400
900
1700
1200
850
2200
1800
1250
2800
1350
1200
1150
1750
3000
1600
1200
4200
3600
900
1300
2000
1600
1750
2500
1500
1500
1200
1800
1700
1800
1800
1548
1300
1500
1700
1000
5200
1400
1450
1300
1550
1600
1500
3400
1250
950
1550
1500
1200
1300
1700
1200
3000
2600
4000
1200
2200
1200
2000
2499
2100
750
1800
1100
1050
2500
1200
850
1100
2300
3500
1499
1800
1099
1500
800
3300
900
1200
1100
1599
1600
1200
1200
1400
2000
3200
1000
1899
1800
950
2200
1200
1390
1500
800
1399
1988
2700
1900
1050
900
800
1100
1650
1000
1500
1500
1600
750
1250
1200
1350
1300
900
1100
1500
1600
605
1750
1100
650
1700
1700
1099
950
1350
2700
3300
1700
1400
1400
2599
2600
1700
900
999
883
2200
1200
1500
1400
1300
1100
3000
1700
1200
1400
2350
1500
1400
950
1700
1400
900
1100
1200
1300
1500
900
1100
680
1800
2500
2500
1900
750
1300
2700
1300
2000
1500
1800
3400
1500
1600
3000
1700
2300
1100
3000
1150
1350
2300
3799
1500
4000
2300
2200
1800
2000
1250
750
1200
1700
1500
800
2000
1250
1850
1600
1000
3500
1000
1300
1400
1800
1650
1500
950
1600
1600
1600
1700
1050
1200
3000
900
1450
2350
1100
1400
3300
1200
1700
1000
1200
1600
1400
1500
1600
1500
1950
1450
1000
1600
1600
1800
1500
1800
2000
1999
1200
1500
1700
1800
1400
1550
2200
1280
1800
1100
1100
1100
2000
1800
1400
1300
4500
3000
1200
750
1350
900
1200
1700
600
1300
1700
1800
1600
3300
1700
2800
1900
3600
1500
1200
3200
2500
1300
1650
1050
1250
800
900
1600
900
1500
5000
1200
1400
1000
1100
1300
2200
1800
800
2800
1300
1500
1350
2800
2000
1750
4000
1450
3200
1800
2300
3300
1450
3300
1600
1199
1000
3000
1500
2200
1500
600
889
1000
1500
1700
1100
1200
1700
1300
1300
1200
1300
1150
2500
2280
1200
1700
2400
1000
1600
1300
1000
2250
1300
2300
900
1200
1300
1999
800
1499
2000
1300
1700
1500
1099
1600
1000
1600
2500
1500
1200
900
1700
4400
2500
1300
1200
2000
2100
1150
2400
1750
1200
2000
1100
1700
1800
2350
2400
3400
1499
3500
2300
1800
4800
2500
1200
1200
1350
1500
2800
1000
1500
1500
2000
1199
1700
1200
1300
2500
1500
1050
1799
2000
850
2500
1650
1199
2800
1699
2998
1300
1300
2400
800
980
1100
1350
1600
3000
1400
1300
750
1200
1600
1100
1600
2599
1350
750
2500
950
850
2480
1700
1500
1500
1400
1300
1800
1900
1200
1000
1500
1200
1500
1000
3500
1900
1000
1600
1000
1700
1000
1600
1550
900
1000
1250
1100
800
3300
1300
950
1900
1600
2200
1200
2600
1900
1300
1600
1550
1300
1400
2100
1600
602
1200
1200
1200
1500
3200
1300
1880
2150
2000
1400
1400
1299
1400
1700
900
1300
1400
1200
1500
750
1650
1700
1500
1150
2000
2300
600
1500
1600
1300
950
2000
950
1800
1100
600
1850
2200
1700
2000
1999
1070
1300
1400
1700
1800
3300
1300
1700
1200
1700
1350
1500
1500
700
1200
1750
1700
1300
1200
1500
1600
850
1600
2200
1550
2300
2800
1600
2100
850
1300
1499
1100
1100
1700
1500
1700
1800
1998
1200
1200
1500
950
4000
1499
1100
2100
1600
1600
1000
1600
1500
2500
950
5000
1500
1500
1800
1550
1800
1200
1200
1500
1700
1000
2400
1350
1650
1100
999
1300
1800
1600
1200
1200
750
1200
2300
1550
1400
2800
1650
1600
1599
1800
1100
2000
3000
3500
2300
1300
1100
1000
1200
1200
2000
1700
1500
1900
270
950
600
1700
1600
2300
2600
1400
1200
1400
1498
1150
1000
3700
1800
900
1350
1899
1800
2500
2400
1100
999
1450
3300
2500
1350
1350
1300
885
2200
1650
1200
2300
1750
1400
1200
1600
1899
1200
1600
1700
2200
3200
1200
4000
1400
1800
1200
2500
1700
1000
950
1900
1600
1200
1200
2300
1600
850
1900
1350
1300
1300
2800
1400
1450
1800
1200
1500
1999
2500
1100
1000
1100
1300
1100
1800
2200
1350
1600
2000
2800
900
4900
1400
2200
1600
1800
1700
1400
3000
1450
2799
3500
1900
1700
1000
2800
1150
1700
2500
701
1350
1500
2500
3600
1400
1800
1400
1700
1200
1250
1600
2500
3700
1100
1500
1200
1600
1200
1399
1500
1400
1100
1199
1600
1400
1250
800
3200
1350
1450
950
700
1600
1600
1100
1400
1450
1900
1000
1100
1400
900
1700
1100
1400
1700
1800
1200
1250
1200
999
850
850
1500
1600
1400
1100
2300
1000
1800
1500
1550
2200
2000
1500
1600
2300
1300
1800
2300
998
1100
1000
500
850
3400
2000
1500
1500
950
1650
3700
1300
1300
2400
2200
1200
2800
1800
1500
1299
850
2800
850
2500
1200
1500
1099
1400
1280
750
1799
950
2000
1650
1200
1500
1750
603
700
1399
1500
1700
1800
1000
1700
1398
4500
1200
1200
2500
1500
1300
2000
800
1700
1100
3000
900
1200
1400
1600
1388
2000
1200
1000
1100
1900
3800
2600
2100
1250
1300
1800
2800
1500
1200
2400
1600
1200
1500
1200
2300
1700
1500
1499
1700
750
1200
2100
1600
2500
1100
1900
1150
1700
1500
1500
2700
2000
1100
2300
1399
1400
1200
2800
2500
1499
2100
1600
600
2000
1000
1500
2500
2900
1800
2100
1300
1300
1500
1000
1250
1300
3500
2100
1550
1700
900
1300
2300
1200
1200
1400
701
1300
2400
1250
1500
1600
1550
850
2200
4500
1300
1500
999
2100
1000
1500
1450
1250
1600
1300
1300
800
2500
1300
1350
1100
1900
700
1300
2000
1800
1000
1000
1400
800
1400
2500
1100
1950
2400
1200
1000
1250
2500
700
850
2000
900
1399
1200
2999
1500
1800
2300
1600
1388
1700
1350
1400
2400
1200
1400
1400
1050
1600
1400
1500
2500
2200
1300
1600
2000
2000
1800
1100
2800
2500
1450
1900
1300
1800
1200
1100
1500
1200
1300
2000
800
2800
850
1200
1800
2200
2200
1600
2400
1798
2500
2300
2400
1200
2000
1399
2700
1500
2500
1100
2600
900
650
1700
1100
882
850
1600
1300
850
2700
1800
1250
2900
1800
1205
2500
2300
1800
2400
1600
1000
1800
1050
1200
1200
1050
1000
3000
700
1300
3000
1350
1400
900
2700
1700
2700
3000
1700
1150
2500
1300
1650
1600
1000
700
950
900
1198
950
800
850
1300
900
2300
2300
1650
999
2300
1500
3000
1700
1199
2099
2800
2600
2200
2000
1700
1300
1500
2300
1400
1600
1400
1400
1600
1800
900
1300
1999
1350
1299
2900
1300
1300
2200
1800
1800
2000
2000
1200
1000
1300
2200
1600
1800
1800
1600
2200
1050
2350
1899
605
1500
1300
1600
2800
1700
1300
650
1200
1000
2000
1299
2000
1000
1299
2600
1299
3200
1100
1600
1200
1800
1700
1450
2000
1300
850
1250
1500
600
2500
1199
1700
850
1100
1950
1100
1000
1300
1000
1500
1300
1799
2600
1750
2200
800
2000
1150
1600
1450
1650
1900
1250
1800
700
3800
1500
900
1200
1200
1800
2700
1300
1699
1400
1300
2200
2200
2500
1700
850
2099
1299
1000
2000
1850
1300
1100
1200
1202
4500
1900
2200
700
2100
1250
1700
1700
2000
4600
1700
3600
2900
1900
1600
1100
2800
2000
1499
1050
2600
1200
1700
1500
1000
1700
603
1500
750
1650
1500
1250
2200
3300
800
1200
2700
2000
1000
1600
800
1700
2200
1400
1200
1100
3300
3300
2000
1400
2200
1300
1200
1250
3300
1500
2500
2300
2400
1700
1788
2000
1800
1400
1200
1000
1600
1900
2300
2500
1000
1800
2200
1650
1500
1700
650
1300
1600
1300
1200
1000
1000
1300
1650
1500
1200
3300
1400
1700
1000
1700
1500
1000
1200
1800
2600
1600
1600
2300
500
1800
1400
1300
1700
2800
1800
1400
899
1200
1500
2200
2000
900
1600
3499
1600
1100
1500
3800
4000
4500
1250
1800
1500
2100
1800
2100
1400
1000
800
1800
1400
1200
1200
1800
1200
1600
1499
2250
1400
800
680
1098
1200
1250
1600
1198
850
1000
1100
2100
1500
1000
1198
1300
2500
2500
2700
1400
1800
1199
1600
1600
2000
1500
850
1200
4000
2300
1600
3400
1799
2800
2300
1450
1800
1100
2500
900
4000
1800
1500
1200
1500
1000
1199
1400
900
1300
1700
2800
1700
1550
1400
800
2200
1700
1600
1500
1600
5499
1200
1600
1900
1200
1200
1000
750
900
1300
1950
2200
800
2000
1650
1300
870
2000
700
1800
2600
1450
700
1350
1100
3500
900
1500
902
1300
1500
899
1500
1200
1798
2300
1800
1500
1600
1400
1100
1200
1300
1450
4000
1650
3600
1100
1800
604
1800
1600
2700
2400
1200
1400
2800
2500
1400
1200
1250
1400
1050
1750
1800
3400
1250
1250
1900
1800
1800
2000
1500
1300
1800
850
1498
2800
1500
3000
1200
1200
1400
1000
4000
1600
700
700
1800
2000
2100
2000
1600
3000
1200
2500
1300
1450
2300
1200
1201
1499
1300
2200
900
2000
1250
1200
1350
1850
1800
2100
900
1100
1200
2100
1200
1650
2200
1900
2200
3500
1400
1488
2000
1700
1000
1500
1500
1850
1200
1900
1700
3500
1300
1650
1200
2350
2200
1200
950
2800
2100
1850
1500
950
1300
1400
1800
1900
1550
1800
900
1500
1600
1100
1300
1550
900
1500
1200
1900
1750
2200
1200
2600
2500
1100
2500
2000
1500
1600
1300
1200
1300
1000
1700
4300
1050
1700
1200
1750
1700
2400
1600
1399
3000
1800
1800
2100
3700
1600
1500
1499
2000
1799
1300
1350
1299
1050
1050
1750
1400
1200
1500
1300
1500
950
950
2000
2000
1200
2500
1400
800
1600
2100
1600
290
1800
1700
1100
2250
1300
1650
1500
1600
630
1200
3200
600
1800
1900
1300
1600
900
1400
1400
1300
1600
1250
1000
2700
1200
1600
900
1100
2200
1400
3500
3300
1300
900
1000
1700
1650
1400
1500
1899
3400
750
1800
1300
900
1800
3500
1000
1800
1550
1700
1700
1200
1099
1300
1500
1300
1200
2200
1300
1050
650
1199
2600
1400
1300
1380
1200
699
1650
1999
1300
1800
2000
900
1450
1500
2800
1100
3800
700
1550
1500
4300
1200
2400
1000
1900
2300
1500
1600
900
2000
2499
1200
3499
1700
1350
1750
4500
1400
3000
2600
1200
1200
1899
1600
1700
1500
1600
1500
1100
1700
1200
1400
1000
2200
1500
2400
650
950
1900
1250
1499
1400
1700
1800
1200
1400
1000
2100
1700
1200
1800
1600
2000
1250
1150
1800
2000
2000
2700
2200
1800
1600
1400
1100
1300
2600
1200
1800
950
2000
1600
1600
1800
2300
1500
1600
1800
1900
3500
1400
1150
1600
2400
2700
2000
1900
1800
1400
1200
1300
1099
1200
1650
1500
1100
2100
1600
1600
2300
3000
1250
1400
1300
899
1500
4700
1200
2600
1300
1850
1700
2500
1100
1500
2300
1300
1500
1300
1600
1550
2000
1000
900
1800
1750
2499
1500
1100
1800
850
850
2200
1720
1400
1100
1700
1200
1100
2100
3000
1200
1899
1500
1000
1700
1000
1850
1500
1600
1250
1300
1350
950
1200
1500
1700
1150
950
850
1500
850
1700
2300
1450
1600
1700
700
1250
1100
1800
1500
2800
1300
1100
2000
2600
1000
1200
850
1800
1350
900
1100
1850
1600
2200
1000
1000
2300
1299
1600
2600
1099
3000
1500
1450
1000
1250
1399
1000
1500
2700
2400
1400
1400
3500
1800
2300
2100
1700
1350
3300
1700
2200
1800
1200
1400
1599
1500
950
1900
2500
2000
1800
1250
1000
2000
2000
2100
1200
1300
1850
1400
1750
1600
1500
1050
700
1400
1600
1850
1398
1350
3600
1500
1500
1600
1699
1500
1500
1300
1600
2200
1000
3000
2200
1500
1500
1700
1100
1250
1580
998
1899
1700
1900
1400
1100
1200
1250
1400
2400
1900
1500
880
1800
2400
1600
2199
2100
1300
2000
1100
950
1000
1800
1300
1800
1400
1200
1800
2500
1300
1300
1200
1250
2800
3000
1200
1550
900
1600
2199
1850
1650
999
1100
850
1500
1400
2500
950
3000
1500
1500
1498
1500
850
1280
1400
1800
1200
1700
2200
1700
1800
2200
1499
1548
2000
1300
900
1600
1700
2000
1400
900
2000
1100
2000
1400
1700
900
1200
1900
2900
1600
3000
2100
1200
2500
1600
3200
4200
950
1700
2700
1800
1800
1700
1550
1750
1100
1600
2900
1800
1100
1100
1400
2100
1300
2600
1200
3600
3500
1500
1600
2000
1800
2000
1250
1350
2500
2200
2300
1600
900
950
2100
1200
1400
1250
2500
1700
2000
2200
2000
1500
1200
1200
2300
1500
1200
2100
650
3500
1250
1000
2200
2300
1202
1000
2800
1800
2250
1400
1850
3800
2300
1700
1000
1550
850
1600
1300
750
2500
1100
1800
1900
4200
2300
1600
1700
800
1300
1600
2300
1400
1500
1450
1950
1400
899
1300
1200
1300
1200
2400
1200
500
999
2800
1300
3999
899
900
1300
1099
1600
1700
2300
1000
1400
1100
1500
700
1600
2500
1000
1500
1980
1500
1300
1450
700
1800
1200
1300
1700
1650
1398
1500
2200
1700
1700
1900
1800
2000
1250
1600
750
1300
1400
1000
1800
2400
2500
1600
820
1650
1150
2299
1500
3800
1100
1200
1600
3000
1200
879
900
1400
3800
1050
2300
1300
1600
1200
3500
650
1300
750
1400
1200
499
2000
905
1800
1300
1100
850
1200
1300
1250
1800
2100
1650
1300
900
1500
1200
1500
2000
1999
2000
1200
1299
1100
3300
950
2600
1700
2700
2899
1550
1350
1450
1000
1300
3000
2300
1500
1200
1650
1500
2000
1400
1200
1300
1300
1200
850
1900
1500
1700
1500
2500
1100
1299
1200
1000
1600
1300
1700
1250
2300
750
1300
850
880
1900
1200
1800
2000
850
1900
1350
1500
1300
2100
1600
3200
1800
2000
3500
1300
2400
1900
1200
2700
1900
1300
1300
1500
2000
1200
1700
1600
1200
1400
950
700
2499
1600
1550
1800
800
1300
999
2000
850
1600
2200
1900
1350
1109
3700
2700
1250
2000
950
1500
1500
800
1800
1600
1800
1100
1700
1500
2200
1900
2300
800
950
1650
910
2800
1400
2500
1500
3800
1500
1300
899
1100
1100
1300
1050
1600
1500
500
1600
1700
1200
1600
850
1700
2200
2200
1550
1100
1300
1100
1100
1300
1900
1200
1600
950
3100
1450
1000
2800
3400
1200
1499
1900
850
1400
2200
1550
1750
850
999
2700
530
1800
2500
800
1000
1250
2080
1400
1200
1499
1600
1600
1050
1100
1450
950
750
550
1700
1800
1500
2100
1800
2100
850
1150
2200
900
1000
2200
1400
550
1500
2000
1800
2900
1500
1500
1300
1300
1800
1980
1500
1500
2500
1250
1800
1500
1200
1000
1100
950
850
1300
1250
1300
1200
1201
3000
3500
850
2500
1800
1350
1700
1400
1500
1100
1300
2500
1000
1000
900
1600
950
2900
1600
1750
1499
900
2299
689
900
1250
2500
1700
800
2500
649
1388
900
2000
1600
1300
2000
1800
1600
1998
1300
1200
2200
1099
1220
2300
800
1350
3500
1300
2000
600
1800
1050
1380
1900
1400
3000
5000
1300
1700
1000
1100
1050
2400
1500
1100
999
3500
3500
550
1700
1550
1300
1600
850
1700
1500
1988
3000
2500
1500
1600
5000
2200
1300
1000
1300
500
1599
1300
1200
1000
1200
2200
1150
1700
1400
2450
1100
1100
750
2500
1000
1550
1000
1250
1000
1400
1280
1350
1298
1400
1350
1850
1250
1400
2300
1700
1500
2300
1100
1600
850
1100
1200
1300
900
1700
1650
1350
2600
2200
1100
1600
1500
1200
1150
1150
2200
1800
2100
1000
1100
1300
1700
2000
1600
1700
1499
3500
700
1600
1200
1600
1800
1150
870
881
2400
1700
1100
1499
1900
1900
2400
1200
1700
1200
1300
1600
2500
1500
950
2000
2000
1600
1500
1500
3700
3500
604
1600
1400
1200
2200
1800
850
1100
1800
2700
1800
900
1700
1850
1500
2200
1600
1100
2300
2900
650
1700
1800
3100
1800
1200
1500
1700
950
1300
800
1300
1350
1400
1800
1800
1299
1200
1200
1900
2000
1500
1700
1800
2000
1000
1100
1500
1600
2300
1450
1250
1000
1200
1600
1200
1500
3000
1200
2000
2100
1200
1050
800
1150
2100
900
1600
1200
1999
1200
1400
1400
2300
1000
3300
750
1600
1600
1600
1800
1800
1600
3000
1600
800
2000
2500
2000
700
1500
850
900
2700
2200
1600
2000
1700
1900
1200
1900
1300
1300
1100
1500
1100
1100
1200
1500
1750
1200
1500
2200
1380
850
1600
1200
2380
1700
1700
1200
1700
1200
2400
2400
2400
3600
1200
1693
2000
2400
3000
1800
1200
1500
1800
3000
1200
1700
2200
1400
1650
1100
1150
1488
1850
1400
2300
1099
2900
850
3499
850
1200
1200
1000
950
2000
2800
999
2000
1300
1300
1600
750
1250
1600
1800
1300
1700
850
1750
1700
2650
2200
1800
2450
800
1600
1200
1250
602
4000
1199
1600
1000
850
1300
1400
1800
1600
1300
1800
1200
2000
2300
1100
1500
1000
1800
1500
1500
1700
2400
3300
1600
800
1450
1000
1000
1900
1400
1150
2000
1850
1800
1399
1850
1350
1200
1000
950
1300
2500
1600
2000
1800
3400
1800
1800
1400
2200
750
2400
1400
2000
2700
1500
1200
1900
1400
700
2600
1800
1500
1500
1100
2800
1500
1000
750
950
1280
1300
1400
1850
1700
1100
1700
1300
1300
2600
1200
1200
2300
1100
1800
1000
2000
2500
3900
1150
2400
4000
1500
3800
2300
1400
1500
1400
1400
1100
1700
1800
2500
2800
2300
2000
2000
1500
2400
3300
850
1300
2499
850
1400
2300
1300
1300
1500
1200
1200
1500
1500
3200
1300
2000
3800
600
950
1450
700
3700
900
1600
1800
2000
800
2200
1100
1850
2000
1800
1100
1500
2000
1800
2700
1399
2300
1200
1600
1800
1500
1300
1800
1300
1500
750
1500
1500
950
1099
1000
2000
1600
1000
2500
2000
1200
1400
1400
800
800
1500
700
1500
1200
1500
1800
1300
1600
2500
2699
2000
1598
999
1899
1800
950
1800
1200
1499
1300
950
900
1100
1999
1048
1900
2650
950
2100
1200
1500
1350
1800
850
800
1700
1500
1600
1700
1500
1700
1600
1600
950
1400
1700
4600
1100
850
1600
1800
1400
1500
1350
2100
1800
1200
1750
1800
1700
1500
1500
1500
750
1800
2600
1700
1100
1200
1299
1399
1599
1900
1799
1400
1500
1200
2300
650
1400
850
2100
1300
1500
1900
1600
1250
1700
1090
950
3150
1100
2999
1800
1600
2000
1200
2800
1400
1950
1200
1203
1350
2000
1000
1150
1600
1700
4200
1599
1400
1600
1200
1200
1200
1300
1200
1300
1500
1450
1600
1300
1400
1050
1500
1100
1550
1399
2100
1350
1400
1600
1400
1550
2300
1400
1500
1500
1900
650
1200
1600
1600
1400
1500
1100
2000
1600
1200
1300
2700
1500
1800
1000
1350
1000
2500
900
1650
1200
1600
950
999
900
650
900
1700
1150
2000
2000
1900
1000
4000
1250
1400
4900
2000
1000
1350
2000
1999
1600
2500
1600
1600
1250
1200
2500
1000
900
2500
1250
900
3600
1700
999
1350
1350
600
1200
2400
1300
1500
1500
1200
650
875
1700
1800
1200
698
1201
3800
1350
950
1180
1200
1750
1000
1900
1550
850
1600
1100
1450
2500
1900
1500
2500
2399
1000
2500
950
1000
900
1200
1600
1800
1500
2900
1900
2300
2300
1200
1500
1000
1050
1500
1800
1650
2000
1300
1200
1980
1100
1450
1650
899
2100
1500
1350
1000
1400
1450
1650
1200
1600
1000
1500
1300
1500
1250
4800
1300
1600
1750
2400
1800
1000
800
2000
2800
750
1600
1200
1800
2800
1399
1500
2400
1400
1650
4600
1350
1300
1800
1200
1800
601
2399
1450
2700
2000
1500
2299
900
3000
1600
1450
1800
1000
3000
1450
1200
3600
550
780
1600
1500
1200
1300
1150
1900
1600
1600
1300
2000
1100
1100
1700
